Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
4,1629119752796,16/08/2021 13:15:52,1629119752943,1,16/08/2021 14:15:52,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,14488.5,,,,,0,1,0,,,,,,instructions,
5,1629119782761,16/08/2021 13:16:22,1629119782893,1,16/08/2021 14:16:22,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,29940.900000000373,,,Right,1,0,1,0,,,,,,response,
6,1629119782823,16/08/2021 13:16:22,1629119782896,1,16/08/2021 14:16:22,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,85240,,,,,0,1,0,,,,,,,
1,1629122814216,16/08/2021 14:06:54,1629122812615,1,16/08/2021 15:06:52,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629122817225,16/08/2021 14:06:57,1629122815673,1,16/08/2021 15:06:55,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2521.5999999998603,,,,,0,1,0,,,,,,intro,
3,1629122824654,16/08/2021 14:07:04,1629122823114,1,16/08/2021 15:07:03,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
4,1629122831012,16/08/2021 14:07:11,1629122829480,1,16/08/2021 15:07:09,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,2,0,1,0,,,,,,video,
5,1629122837752,16/08/2021 14:07:17,1629122836213,1,16/08/2021 15:07:16,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,"ERROR: After 3 attempts, the youtube video still failed to play",3,0,1,0,,,,,,video,
6,1629122846537,16/08/2021 14:07:26,1629122844944,1,16/08/2021 15:07:24,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,26803.699999999953,,,,,0,1,0,,,,,,video,
7,1629122882563,16/08/2021 14:08:02,1629122881033,1,16/08/2021 15:08:01,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,36064,,,,,0,1,0,,,,,,instructions,
8,1629122884336,16/08/2021 14:08:04,1629122882805,1,16/08/2021 15:08:02,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,1738.1999999999534,,,Right,1,0,1,0,,,,,,response,
9,1629122884422,16/08/2021 14:08:04,1629122882810,1,16/08/2021 15:08:02,53563,19,task-ptdz,,15162726,oy1gdaev,4497415,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1366x663,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,END TASK,,,,,70195,,,,,0,1,0,,,,,,,
1,1629225131481,17/08/2021 18:32:11,1629225125454,1,17/08/2021 19:32:05,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629225134318,17/08/2021 18:32:14,1629225128319,1,17/08/2021 19:32:08,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2833,,,,,0,1,0,,,,,,intro,
3,1629225169827,17/08/2021 18:32:49,1629225163840,1,17/08/2021 19:32:43,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,35513.40000000037,,,,,0,1,0,,,,,,video,
4,1629225172829,17/08/2021 18:32:52,1629225166856,1,17/08/2021 19:32:46,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3009.699999999255,,,,,0,1,0,,,,,,instructions,
5,1629225175519,17/08/2021 18:32:55,1629225169555,1,17/08/2021 19:32:49,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2690.9000000003725,,,Right,1,0,1,0,,,,,,response,
6,1629225175583,17/08/2021 18:32:55,1629225169557,1,17/08/2021 19:32:49,53563,19,task-ptdz,,15201344,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,44103,,,,,0,1,0,,,,,,,
1,1629465489946,20/08/2021 13:18:09,1629465489387,-4,20/08/2021 09:18:09,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1536x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629465499018,20/08/2021 13:18:19,1629465498465,-4,20/08/2021 09:18:18,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9001.200000047684,,,,,0,1,0,,,,,,intro,
3,1629465576481,20/08/2021 13:19:36,1629465575964,-4,20/08/2021 09:19:35,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,77480.79999995232,,,,,0,1,0,,,,,,video,
4,1629465584230,20/08/2021 13:19:44,1629465583719,-4,20/08/2021 09:19:43,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,7743.799999952316,,,,,0,1,0,,,,,,instructions,
5,1629465586615,20/08/2021 13:19:46,1629465586107,-4,20/08/2021 09:19:46,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,2376.7000000476837,,,Left,1,0,1,0,,,,,,response,
6,1629465586756,20/08/2021 13:19:46,1629465586110,-4,20/08/2021 09:19:46,53563,19,task-ptdz,,15245571,mfu44vlk,4521037,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.159,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,96723,,,,,0,1,0,,,,,,,
END OF FILE
